x,y,dtw,domain
6.750239849090576,3.3723912239074707,0,image
6.405107021331787,3.7776715755462646,0,image
5.9364542961120605,4.626896858215332,0,image
5.718781471252441,5.00989294052124,0,image
5.554873943328857,4.742851257324219,1,image
5.24371862411499,5.166559219360352,2,image
5.099035739898682,5.219635963439941,2,image
5.153867244720459,5.266903400421143,2,image
4.860745906829834,4.952570915222168,3,image
5.110506534576416,4.902037143707275,3,image
4.7488112449646,4.538063049316406,4,image
4.531489372253418,4.561878681182861,5,image
4.56416654586792,4.411093711853027,6,image
3.473388433456421,4.044650077819824,7,image
3.49516224861145,4.254128456115723,7,image
3.223479986190796,3.961967706680298,8,image
2.966143846511841,3.915116786956787,9,image
2.6964540481567383,4.058541297912598,10,image
2.298279047012329,3.992962121963501,11,image
2.286417007446289,3.793752670288086,12,image
2.5254175662994385,3.5551810264587402,13,image
2.3338916301727295,2.6195268630981445,14,image
2.073106288909912,2.3855466842651367,15,image
1.7543467283248901,1.4578083753585815,16,image
1.8203636407852173,1.0911617279052734,17,image
2.085716485977173,0.4127458333969116,18,image
2.239091634750366,0.10024750977754593,19,image
2.5521867275238037,-0.7303736805915833,21,image
2.380129814147949,-2.0925490856170654,22,image
2.45404052734375,-2.0708730220794678,23,image
2.969623327255249,-2.395871639251709,24,image
3.0923588275909424,-2.753467082977295,25,image
3.061570405960083,-2.744091510772705,26,image
3.3757259845733643,-3.3095366954803467,27,image
3.7860331535339355,-3.446665048599243,28,image
3.9576761722564697,-3.665400505065918,30,image
4.1958818435668945,-3.7732715606689453,31,image
4.766978740692139,-4.138589382171631,32,image
4.930872917175293,-4.196804523468018,33,image
0.9695615768432617,3.4197094440460205,0,image
2.6578567028045654,3.5807342529296875,1,image
3.894918441772461,3.7307302951812744,2,image
2.06874942779541,3.567617177963257,7,image
3.5508456230163574,3.7216625213623047,8,image
3.310147285461426,3.1753880977630615,9,image
2.622191905975342,2.6230008602142334,10,image
1.8806501626968384,2.641160726547241,11,image
1.4719971418380737,2.504214286804199,12,image
1.3534523248672485,2.071702718734741,14,image
1.4078456163406372,1.3046308755874634,16,image
1.5651369094848633,1.0311403274536133,17,image
1.6507304906845093,0.3556033968925476,18,image
1.5932303667068481,0.21351568400859833,18,image
1.4292470216751099,-0.2933431565761566,19,image
1.3033078908920288,-0.5855725407600403,19,image
1.2002198696136475,-0.9404693245887756,20,image
1.5819562673568726,-1.392482876777649,22,image
1.777352213859558,-2.280857801437378,23,image
1.7316851615905762,-2.243227481842041,23,image
1.8726533651351929,-2.4603137969970703,23,image
1.9838277101516724,-2.7980856895446777,24,image
1.571760654449463,-3.5028293132781982,25,image
2.320479393005371,-3.6956241130828857,26,image
2.8314549922943115,-3.8358263969421387,27,image
3.5526204109191895,-3.967998743057251,28,image
4.170714378356934,-4.179307460784912,31,image
4.030515670776367,-4.329793930053711,32,image
4.4375410079956055,-4.241193771362305,33,image
5.106717109680176,-4.1794843673706055,34,image
5.2550435066223145,-3.976297616958618,35,image
5.950873374938965,-4.197539806365967,38,image
5.964098930358887,-4.06214714050293,38,image
7.1547746658325195,-3.920515537261963,39,image
6.719393253326416,-4.057192802429199,40,image
7.1895623207092285,-3.884720802307129,40,image
7.247074604034424,-3.8653180599212646,41,image
7.771731376647949,-3.377864122390747,42,image
7.998470306396484,-2.7690258026123047,43,image
7.858123779296875,-2.1590042114257812,44,image
7.98356819152832,-1.4645674228668213,45,image
7.73314905166626,-1.6367274522781372,46,image
8.038619995117188,-0.6505265831947327,47,image
8.040151596069336,-0.13173693418502808,49,image
7.015756607055664,-0.7654387354850769,50,image
7.36161994934082,0.24914152920246124,51,image
8.127641677856445,1.1669000387191772,52,image
7.453523635864258,0.7461548447608948,52,image
8.059392929077148,1.464961290359497,52,image
6.750946044921875,1.885040521621704,52,image
7.51196813583374,1.825561761856079,52,image
6.947801113128662,1.72158682346344,52,image
6.497786521911621,1.5271871089935303,52,image
5.471155643463135,3.4706199169158936,0,image
5.3444414138793945,3.4529922008514404,0,image
5.262872219085693,3.4478952884674072,0,image
4.967942714691162,3.7949814796447754,0,image
4.9235663414001465,3.7640113830566406,0,image
4.744685173034668,3.8704121112823486,1,image
4.4464335441589355,3.9596314430236816,2,image
4.595989227294922,4.380382061004639,3,image
4.5995097160339355,4.332677364349365,4,image
3.974458932876587,3.906862497329712,5,image
3.546091079711914,3.8907690048217773,6,image
2.729604482650757,3.6837925910949707,7,image
2.5887482166290283,3.829651355743408,8,image
2.607604503631592,3.7042973041534424,8,image
2.282362222671509,3.7706005573272705,9,image
1.9807707071304321,3.6617395877838135,10,image
1.502000093460083,3.570582389831543,11,image
1.5441627502441406,3.4717137813568115,11,image
1.9311323165893555,3.5442843437194824,12,image
2.4021337032318115,3.56494140625,13,image
2.324566602706909,2.539959669113159,14,image
2.3151798248291016,1.6914349794387817,16,image
2.3446357250213623,1.24201500415802,17,image
2.5362348556518555,0.6062483787536621,18,image
2.70214581489563,-0.41574808955192566,19,image
2.583915948867798,-0.9919106960296631,20,image
2.8286795616149902,-1.7623764276504517,23,image
3.1381418704986572,-2.1185290813446045,24,image
3.3569343090057373,-2.202091932296753,25,image
3.326488494873047,-2.2425475120544434,26,image
3.7303383350372314,-2.869500160217285,27,image
3.9447498321533203,-3.202284812927246,28,image
4.019913673400879,-3.29075026512146,29,image
3.668339729309082,-3.243540048599243,30,image
4.341222763061523,-3.580599069595337,31,image
5.66732931137085,-4.063112735748291,32,image
5.863045692443848,-4.193300724029541,36,image
6.501070022583008,-4.4095940589904785,37,image
7.44928503036499,-4.523899078369141,38,image
8.006509780883789,-4.197242259979248,39,image
7.6445536613464355,-4.103316783905029,40,image
7.953293323516846,-3.870741367340088,41,image
8.527612686157227,-3.3529622554779053,42,image
8.676778793334961,-2.2444753646850586,43,image
9.402636528015137,-1.9551624059677124,46,image
9.23341178894043,-1.0864769220352173,47,image
8.863837242126465,-1.2601509094238281,47,image
9.15703010559082,-0.3041324019432068,47,image
8.58238410949707,-1.1337878704071045,47,image
7.857176780700684,-1.021111249923706,48,image
7.634842872619629,-0.7785754203796387,50,image
8.111625671386719,-0.36226096749305725,51,image
7.816307544708252,-0.30498334765434265,52,image
6.034484386444092,2.596904754638672,0,image
5.954982757568359,3.4527511596679688,0,image
6.215297222137451,3.871792793273926,0,image
5.998498439788818,4.006070613861084,0,image
5.512792587280273,4.402172565460205,1,image
4.936472415924072,4.496919631958008,2,image
4.966973781585693,4.375393390655518,2,image
4.940942287445068,4.519300937652588,3,image
5.041875839233398,4.557894706726074,4,image
4.477171897888184,4.269388198852539,5,image
4.161393165588379,4.150742053985596,6,image
4.116364479064941,4.196326732635498,6,image
4.012315273284912,4.181583881378174,6,image
3.597923517227173,4.175858020782471,6,image
3.1228342056274414,3.9144747257232666,7,image
3.529679775238037,3.7923107147216797,7,image
3.284877300262451,3.6616904735565186,8,image
3.04140567779541,3.729421615600586,9,image
2.941506862640381,3.487894296646118,10,image
2.846029043197632,3.4390671253204346,11,image
2.6748790740966797,2.906564950942993,12,image
2.5847668647766113,2.517704963684082,13,image
2.436486005783081,1.7809910774230957,14,image
2.401569366455078,2.172060012817383,15,image
2.030076026916504,1.2437406778335571,16,image
2.305898427963257,-0.04091689735651016,19,image
2.387085437774658,-0.46014106273651123,20,image
2.56187105178833,-0.6605712175369263,22,image
2.8238515853881836,-1.6134617328643799,23,image
2.734032154083252,-2.2072999477386475,23,image
2.8936431407928467,-2.391495704650879,24,image
3.07415509223938,-2.767116069793701,25,image
3.126323938369751,-3.0179216861724854,26,image
3.605480432510376,-3.5277457237243652,27,image
3.854123115539551,-3.478398561477661,28,image
4.103763580322266,-3.692507266998291,29,image
4.270069122314453,-3.9085681438446045,30,image
5.290131092071533,-4.264929294586182,32,image
5.0901689529418945,-4.2960686683654785,33,image
5.864320278167725,-4.381507873535156,34,image
6.51177453994751,-4.462884902954102,35,image
6.994511604309082,-4.45402717590332,38,image
7.6612067222595215,-4.629323482513428,39,image
6.932566165924072,-4.439616680145264,40,image
7.1698126792907715,-3.8090760707855225,41,image
8.287616729736328,-2.880140542984009,42,image
7.923049449920654,-2.256425142288208,43,image
7.8969926834106445,-2.0681779384613037,44,image
8.072118759155273,-2.178755044937134,45,image
8.26480770111084,-2.193549871444702,45,image
8.60629940032959,-1.7686887979507446,45,image
8.222916603088379,-1.7996200323104858,46,image
8.123748779296875,-1.0144456624984741,47,image
7.263794422149658,-1.412028431892395,0,image
7.2651495933532715,-1.5861411094665527,0,image
7.353454113006592,-0.9173462390899658,0,image
7.480776786804199,0.24865803122520447,0,image
7.635838985443115,-0.15948444604873657,0,image
7.6007795333862305,0.014711573719978333,0,image
7.242016315460205,1.3971816301345825,0,image
7.0693817138671875,2.065161943435669,0,image
6.737136363983154,2.520256996154785,0,image
6.419971466064453,3.2768032550811768,0,image
6.440196990966797,3.8856704235076904,0,image
6.018670082092285,3.9323854446411133,0,image
5.927029132843018,4.199128150939941,0,image
5.497776031494141,4.311187744140625,0,image
4.951287746429443,4.2278876304626465,1,image
4.844879627227783,4.407172679901123,2,image
5.128843307495117,4.211710453033447,3,image
4.034006118774414,4.167047500610352,4,image
3.030458450317383,3.871751546859741,5,image
1.1297941207885742,3.553269863128662,6,image
2.304966688156128,3.7612569332122803,6,image
2.7697107791900635,3.7976555824279785,7,image
1.4479976892471313,3.537653923034668,7,image
1.9464967250823975,3.5252275466918945,7,image
2.868119239807129,3.2545907497406006,7,image
2.0858747959136963,3.4984710216522217,8,image
1.8039093017578125,3.2983291149139404,9,image
1.5823125839233398,3.3118417263031006,10,image
1.686711072921753,3.151587724685669,11,image
1.8225724697113037,2.2491636276245117,12,image
1.9710760116577148,1.9346449375152588,14,image
2.1024177074432373,1.778836965560913,15,image
1.7971738576889038,0.9847081899642944,16,image
1.841050624847412,0.8835809826850891,18,image
1.7858450412750244,0.005899638868868351,19,image
2.2776882648468018,-0.5419668555259705,21,image
2.423539638519287,-1.9630156755447388,23,image
2.6127066612243652,-2.216069459915161,23,image
2.7583436965942383,-2.3929874897003174,24,image
2.9405159950256348,-2.488260269165039,25,image
2.9696834087371826,-2.693549156188965,26,image
3.1478679180145264,-2.997270107269287,27,image
3.563352584838867,-3.6088688373565674,28,image
3.5095603466033936,-3.386493682861328,29,image
3.595017194747925,-3.658165693283081,30,image
4.255575656890869,-3.98449444770813,31,image
4.901153087615967,-4.1190080642700195,32,image
5.091081619262695,-4.15627908706665,33,image
5.119179725646973,-4.2793426513671875,34,image
5.943149089813232,-4.3832292556762695,35,image
6.0336012840271,-4.39865779876709,35,image
5.635061264038086,-4.230478763580322,36,image
6.1250691413879395,-4.2762451171875,38,image
4.839012622833252,3.6193149089813232,0,image
4.19109582901001,3.6956088542938232,2,image
4.321933746337891,3.483123779296875,3,image
4.231923580169678,3.534266471862793,4,image
4.091831684112549,3.5017173290252686,4,image
3.8426740169525146,3.4656167030334473,5,image
3.4656262397766113,3.31203031539917,6,image
3.3840599060058594,3.3049261569976807,7,image
2.2197983264923096,2.9566261768341064,9,image
1.8566519021987915,3.130814552307129,10,image
2.1123671531677246,3.390964984893799,11,image
1.7632821798324585,3.2189364433288574,12,image
1.5296299457550049,3.3200817108154297,13,image
1.2833917140960693,2.802846670150757,14,image
1.1908119916915894,2.5256717205047607,14,image
1.4352706670761108,2.136430501937866,15,image
1.2229282855987549,1.0622972249984741,16,image
1.4946664571762085,0.1026718020439148,18,image
1.1676435470581055,-0.3642147183418274,19,image
1.3142527341842651,-0.581464409828186,20,image
1.524242639541626,-1.3938026428222656,21,image
1.5935211181640625,-1.5857455730438232,22,image
1.7690057754516602,-1.9911043643951416,23,image
2.039287805557251,-2.7316019535064697,24,image
2.1449813842773438,-3.0013139247894287,25,image
3.0263469219207764,-2.9732882976531982,26,image
2.729985237121582,-3.19547963142395,26,image
3.127145290374756,-3.3284573554992676,27,image
3.755019187927246,-3.502681016921997,28,image
3.8337435722351074,-3.6726484298706055,31,image
4.379836559295654,-3.8185787200927734,31,image
4.452274322509766,-3.8885607719421387,31,image
5.415036201477051,-4.11848783493042,32,image
5.6170244216918945,-4.078181266784668,34,image
5.889449596405029,-4.1614251136779785,35,image
6.159092426300049,-4.15146541595459,35,image
5.782763481140137,-4.070907115936279,36,image
6.917125225067139,-4.247435092926025,39,image
6.823184490203857,-4.252498626708984,39,image
6.999915599822998,-4.0914740562438965,40,image
7.275259971618652,-3.3509814739227295,41,image
7.078447341918945,-3.395434617996216,41,image
7.487680912017822,-3.106125593185425,42,image
7.429356575012207,-2.3243892192840576,43,image
7.38263463973999,-2.1864607334136963,44,image
7.666423797607422,-1.2827264070510864,45,image
7.501365661621094,-1.8791626691818237,46,image
7.271646022796631,-2.099912405014038,46,image
7.2505950927734375,-1.4860092401504517,46,image
7.444900989532471,-0.9833877086639404,47,image
7.941019058227539,-0.23353888094425201,48,image
8.00017261505127,-0.620309054851532,50,image
7.7180376052856445,-0.9490032196044922,52,image
4.158718109130859,3.4295167922973633,0,image
4.091601371765137,3.617384910583496,2,image
3.9990832805633545,3.5600922107696533,3,image
4.103050231933594,3.6896297931671143,4,image
3.929151773452759,3.471836566925049,5,image
3.2051241397857666,3.222787618637085,6,image
3.0246825218200684,3.4743752479553223,7,image
2.658848524093628,3.3463642597198486,8,image
3.516610622406006,3.482666254043579,8,image
2.609738349914551,3.125112533569336,9,image
2.573702812194824,3.21773624420166,10,image
2.1308817863464355,3.019879102706909,10,image
2.717845916748047,2.9428634643554688,10,image
2.669381618499756,2.7832818031311035,10,image
2.2353885173797607,2.651538610458374,11,image
2.3597676753997803,2.8902816772460938,12,image
1.372074842453003,1.827875018119812,13,image
0.643078625202179,1.4351811408996582,16,image
0.7473019957542419,1.0312700271606445,17,image
0.8298001885414124,0.8010432124137878,18,image
1.0709413290023804,-0.9441947340965271,19,image
0.9163399338722229,-1.2589280605316162,20,image
0.7381755113601685,-1.5979400873184204,21,image
0.6010120511054993,-1.7692328691482544,22,image
1.602016806602478,-2.7309045791625977,23,image
2.034724235534668,-2.644988775253296,24,image
2.4727702140808105,-3.1476616859436035,25,image
2.6537325382232666,-2.7747461795806885,26,image
2.7139899730682373,-3.1745641231536865,27,image
3.238530158996582,-3.5988821983337402,28,image
4.217348098754883,-3.4433443546295166,29,image
4.235370635986328,-3.732633352279663,32,image
4.452764987945557,-3.8488082885742188,33,image
4.756179332733154,-3.8070993423461914,34,image
5.104030132293701,-3.8348371982574463,35,image
6.075318336486816,-4.235864162445068,38,image
6.331570148468018,-4.313747882843018,38,image
6.432122707366943,-4.260989189147949,39,image
7.122252941131592,-4.112081050872803,40,image
7.785353183746338,-3.655508041381836,41,image
8.218000411987305,-3.160619020462036,42,image
8.518468856811523,-2.2950475215911865,43,image
7.286870002746582,-2.8697776794433594,44,image
8.113715171813965,-2.199558734893799,45,image
7.8901753425598145,-1.9139089584350586,46,image
8.56342887878418,-1.4438302516937256,47,image
8.125125885009766,-1.2447713613510132,48,image
7.801171779632568,-0.8604111075401306,49,image
7.672004222869873,-0.7796614766120911,51,image
7.48057222366333,-0.27720630168914795,52,image
7.399050235748291,-0.5003260374069214,52,image
6.875046730041504,0.25105634331703186,52,image
7.097131252288818,0.1297639012336731,52,image
6.4385666847229,-1.7489627599716187,0,image
6.590155601501465,-1.7688602209091187,0,image
6.733567714691162,-1.6716803312301636,0,image
6.953046798706055,-1.557997465133667,0,image
7.073093414306641,-0.9367179870605469,0,image
7.013185501098633,-0.7790260314941406,0,image
6.908116817474365,-1.1268857717514038,0,image
7.070218563079834,-1.2804299592971802,0,image
6.6122589111328125,-1.5674158334732056,0,image
6.736499309539795,-0.8922042846679688,0,image
6.816620349884033,0.02964087761938572,0,image
6.783246994018555,0.1035667285323143,0,image
6.9620561599731445,0.5774176716804504,0,image
6.801258087158203,1.8579295873641968,0,image
6.625678539276123,2.059521436691284,0,image
6.145471572875977,2.680572748184204,0,image
5.824420928955078,3.4911863803863525,0,image
5.159472465515137,4.229804992675781,0,image
5.7423319816589355,4.502933025360107,0,image
5.386946201324463,4.8733744621276855,0,image
5.127410888671875,4.886799335479736,0,image
5.702892303466797,4.729277610778809,0,image
5.252331733703613,4.747853755950928,1,image
4.202328681945801,4.301980018615723,2,image
4.313852310180664,4.346179008483887,3,image
4.635375022888184,4.656106472015381,3,image
4.219855785369873,4.499632835388184,4,image
4.163989067077637,4.511958122253418,5,image
4.216517925262451,4.4780731201171875,6,image
3.5909316539764404,4.219179153442383,6,image
3.244691848754883,4.169234752655029,7,image
3.3406922817230225,4.396459102630615,7,image
3.1428098678588867,4.113880634307861,7,image
3.1607837677001953,4.101614952087402,8,image
2.761728048324585,4.302613258361816,9,image
2.8707079887390137,4.00101375579834,9,image
3.094233274459839,3.843214273452759,10,image
3.3101706504821777,3.5438010692596436,11,image
2.9199705123901367,3.2342867851257324,12,image
2.865654706954956,2.2645177841186523,13,image
2.4665756225585938,1.082072138786316,15,image
2.7047245502471924,0.8991385102272034,16,image
2.4696528911590576,0.7724247574806213,17,image
2.409592390060425,0.2672407627105713,18,image
2.481172561645508,-0.9404423236846924,19,image
2.306335926055908,-1.0206893682479858,20,image
2.4399988651275635,-1.1401547193527222,21,image
2.342789888381958,-1.599729299545288,22,image
2.6848442554473877,-1.8382641077041626,23,image
3.0339250564575195,-2.698065757751465,24,image
3.4070329666137695,-2.9590890407562256,27,image
3.494380235671997,-3.2168188095092773,29,image
3.672156572341919,-3.1233599185943604,30,image
4.2866291999816895,-3.51962947845459,31,image
8.019619941711426,-1.4517651796340942,0,image
7.917070388793945,-1.1689356565475464,0,image
7.6403913497924805,-0.4716193377971649,0,image
7.714527130126953,0.33776167035102844,0,image
7.610123157501221,1.2383337020874023,0,image
7.832552909851074,0.8233776092529297,0,image
7.4340739250183105,1.8400487899780273,0,image
7.216836929321289,3.026318311691284,0,image
6.921705722808838,3.203691005706787,0,image
6.681055545806885,3.44206166267395,0,image
6.242340564727783,3.5993244647979736,0,image
5.927824974060059,3.9271116256713867,0,image
5.904876708984375,4.221756935119629,0,image
5.708652973175049,4.434579372406006,0,image
5.4999613761901855,4.546873092651367,1,image
5.031101703643799,4.510376453399658,2,image
4.761368274688721,4.287909507751465,3,image
4.429235458374023,4.009877681732178,4,image
3.909794569015503,3.9508495330810547,5,image
3.5468850135803223,3.8243906497955322,6,image
3.1139204502105713,3.783012866973877,7,image
2.8288800716400146,3.731142520904541,8,image
2.9700608253479004,3.9769418239593506,9,image
3.016648769378662,3.604775905609131,10,image
2.859323263168335,3.6961922645568848,11,image
2.817509889602661,3.1308977603912354,12,image
2.7405495643615723,2.4950804710388184,13,image
2.8005692958831787,2.166836977005005,14,image
2.775885820388794,2.079517364501953,15,image
2.628608226776123,1.1911754608154297,16,image
2.6708037853240967,0.3082139790058136,18,image
2.5503201484680176,-0.4052439332008362,19,image
2.5050740242004395,-0.9239100217819214,20,image
1.6030579805374146,-1.733872652053833,21,image
2.49263596534729,-2.078641653060913,23,image
2.840611696243286,-2.5662083625793457,24,image
3.1463820934295654,-2.652027130126953,26,image
3.1489505767822266,-2.661505699157715,26,image
3.1865034103393555,-2.5225584506988525,27,image
3.596580982208252,-2.9794909954071045,28,image
3.538451910018921,-3.112144708633423,29,image
4.060059070587158,-3.7399792671203613,31,image
4.785410404205322,-3.8171825408935547,32,image
4.4640021324157715,-3.8995919227600098,33,image
4.718165397644043,-3.9799129962921143,33,image
6.239929676055908,-4.5087809562683105,34,image
6.590143203735352,-4.348426818847656,35,image
7.288455009460449,-4.583244800567627,38,image
7.186203956604004,-4.385997295379639,39,image
7.274296283721924,-4.129571437835693,39,image
7.094686031341553,-3.821248769760132,40,image
7.304763317108154,-3.8387339115142822,41,image
7.307733058929443,-3.6175386905670166,42,image
7.611018180847168,-3.219541549682617,43,image
5.001649379730225,3.3233368396759033,0,image
4.770129203796387,3.602240800857544,0,image
5.069338321685791,3.884028196334839,0,image
5.1466288566589355,3.8052375316619873,0,image
5.00006628036499,3.89443302154541,1,image
4.559545516967773,4.048405647277832,2,image
4.293889045715332,4.1530442237854,3,image
4.17795991897583,4.151282787322998,4,image
3.9428038597106934,4.095312118530273,5,image
3.776169776916504,4.174118518829346,6,image
2.7457592487335205,3.9339122772216797,6,image
2.7727088928222656,3.8460123538970947,7,image
2.7166965007781982,3.79781174659729,7,image
1.762495756149292,3.742955446243286,7,image
1.7392628192901611,3.726973295211792,7,image
2.054541826248169,3.8927831649780273,7,image
0.8900064826011658,3.748642921447754,8,image
0.6203689575195312,3.5725393295288086,9,image
0.8787181973457336,3.412682056427002,10,image
1.1889071464538574,3.2670671939849854,11,image
0.7454984784126282,2.95607590675354,11,image
1.1965969800949097,2.322411298751831,12,image
1.7370332479476929,2.2174391746520996,13,image
1.660489559173584,1.9760738611221313,15,image
1.2582838535308838,1.2311813831329346,16,image
1.674330711364746,0.568558931350708,18,image
1.4846811294555664,0.057252779603004456,19,image
1.136685848236084,-1.1050233840942383,20,image
1.4975731372833252,-1.6179195642471313,22,image
1.9860470294952393,-1.8467260599136353,23,image
2.174337148666382,-2.0438151359558105,23,image
1.7763550281524658,-2.6245343685150146,24,image
1.5179717540740967,-2.8814964294433594,25,image
1.4656925201416016,-3.0488173961639404,25,image
1.5565065145492554,-3.1346981525421143,25,image
1.71605384349823,-3.342869520187378,26,image
2.1596038341522217,-3.672436237335205,27,image
2.9347853660583496,-3.6854093074798584,28,image
4.313126564025879,-3.8182079792022705,32,image
4.619647026062012,-3.628232002258301,34,image
5.185403347015381,-3.89630389213562,35,image
5.667854309082031,-4.093146800994873,37,image
5.998394966125488,-3.9725353717803955,38,image
6.717021942138672,-3.6662726402282715,39,image
7.353542327880859,-3.264436721801758,41,image
7.282106876373291,-2.636707067489624,42,image
7.69422721862793,-2.3528661727905273,43,image
7.074341297149658,-2.3250601291656494,44,image
7.79127836227417,-1.4489587545394897,45,image
8.04038143157959,-1.0864025354385376,47,image
8.447988510131836,-0.27442607283592224,51,image
8.443644523620605,-0.41902822256088257,52,image
5.492395877838135,3.714947462081909,0,image
6.209005355834961,3.7649054527282715,0,image
6.390649318695068,3.7030184268951416,0,image
6.043868541717529,3.844386339187622,0,image
6.0511369705200195,3.663452625274658,0,image
5.93507719039917,3.810821294784546,0,image
5.571138381958008,4.133441925048828,0,image
5.142134666442871,3.9427649974823,0,image
5.253317356109619,4.389780044555664,1,image
5.068142414093018,4.506394386291504,2,image
4.798583507537842,4.47597599029541,3,image
4.555299282073975,4.368545055389404,4,image
3.4511327743530273,4.026342391967773,5,image
2.78834867477417,3.668088912963867,6,image
1.1961148977279663,3.3212597370147705,7,image
1.5799148082733154,3.430694103240967,7,image
2.7843778133392334,3.8983750343322754,7,image
2.2636446952819824,3.8058674335479736,7,image
2.4402918815612793,3.6966447830200195,7,image
1.3044848442077637,3.536088705062866,8,image
1.4147976636886597,3.777754068374634,9,image
1.173884630203247,3.6205573081970215,10,image
0.9759910702705383,3.2975943088531494,11,image
0.9719462990760803,3.105771541595459,12,image
1.4122295379638672,2.7089316844940186,13,image
1.4954720735549927,2.345519781112671,14,image
1.2878329753875732,1.6365857124328613,15,image
1.3171087503433228,0.13863644003868103,18,image
1.4047200679779053,-0.6423031687736511,19,image
1.1276177167892456,-1.1985362768173218,20,image
1.321057915687561,-1.5880614519119263,21,image
1.3200370073318481,-1.5551000833511353,22,image
1.7087602615356445,-2.483651876449585,23,image
2.709223985671997,-2.7497429847717285,24,image
2.780040979385376,-3.297717809677124,26,image
3.560358762741089,-3.5655059814453125,27,image
3.9222652912139893,-3.6708240509033203,28,image
3.7617857456207275,-3.766575336456299,29,image
3.7952589988708496,-4.02493953704834,30,image
3.8434853553771973,-4.231295585632324,31,image
4.27944803237915,-4.104037761688232,32,image
4.052158355712891,-4.020815372467041,33,image
5.563448905944824,-4.175334930419922,34,image
5.887218952178955,-4.263293266296387,35,image
6.20684814453125,-4.275539875030518,38,image
6.8839569091796875,-3.9903132915496826,39,image
7.659377574920654,-3.951749801635742,41,image
7.2277655601501465,-3.2293803691864014,42,image
8.305994987487793,-2.47131609916687,43,image
8.675141334533691,-1.8635973930358887,46,image
8.619075775146484,-1.2665892839431763,47,image
8.216608047485352,-0.7183590531349182,48,image
7.876596927642822,-0.30313941836357117,52,image
6.292890548706055,3.013333559036255,0,image
5.650994300842285,3.031940221786499,0,image
6.012929439544678,3.4825196266174316,0,image
6.29955530166626,3.7227509021759033,0,image
5.032634258270264,4.775384426116943,0,image
4.306280612945557,5.0471696853637695,0,image
3.9972214698791504,5.128119945526123,1,image
2.9811904430389404,5.092668533325195,2,image
3.2949090003967285,4.981292247772217,2,image
4.116598129272461,4.819952011108398,2,image
3.902813673019409,5.166308879852295,2,image
4.284815311431885,5.037027359008789,3,image
3.4775164127349854,4.752950668334961,4,image
3.6993510723114014,4.525162220001221,5,image
2.899510145187378,4.367202281951904,6,image
1.1407605409622192,3.965517282485962,7,image
0.02847408317029476,3.7831661701202393,7,image
0.4104275703430176,3.679635763168335,7,image
2.0060431957244873,4.070835590362549,8,image
2.483050584793091,4.019209384918213,9,image
1.9721837043762207,3.9177258014678955,10,image
1.8969095945358276,3.99641752243042,11,image
1.7701361179351807,3.707205057144165,12,image
1.9760372638702393,3.5292813777923584,13,image
1.7375327348709106,2.7069242000579834,14,image
1.7568248510360718,2.022648572921753,16,image
1.8658478260040283,1.7269127368927002,17,image
1.4092822074890137,1.2390491962432861,18,image
1.3621301651000977,0.05590491369366646,19,image
2.001197338104248,-0.8858885169029236,20,image
1.7113962173461914,-2.1436216831207275,22,image
2.6139609813690186,-2.5558295249938965,23,image
2.6573033332824707,-3.107144594192505,24,image
3.2872724533081055,-3.272030830383301,26,image
3.5326650142669678,-3.306051254272461,27,image
2.9147562980651855,-3.9448375701904297,27,image
2.6559500694274902,-4.093985080718994,28,image
2.073530673980713,-3.9922547340393066,29,image
3.4258322715759277,-4.11220121383667,30,image
4.222198009490967,-4.0531511306762695,31,image
4.972972393035889,-4.186968803405762,32,image
5.032512187957764,-4.330386161804199,33,image
4.77334451675415,-4.20640230178833,34,image
5.272791385650635,-4.206557750701904,35,image
6.68193244934082,-4.324892520904541,38,image
7.311371803283691,-4.129846572875977,39,image
7.504681587219238,-3.959991931915283,41,image
8.011083602905273,-3.5466785430908203,42,image
8.473212242126465,-2.4079396724700928,43,image
8.009116172790527,-2.603024959564209,44,image
7.821700572967529,-2.015758991241455,45,image
7.430448532104492,-1.7951109409332275,48,image
7.428108215332031,-1.985872745513916,52,image
8.22508430480957,-1.4975789785385132,0,image
8.424738883972168,-1.3688039779663086,0,image
8.250579833984375,-0.7946318984031677,0,image
8.652974128723145,-0.771510899066925,0,image
8.684320449829102,0.0016497478354722261,0,image
8.040728569030762,0.7874414324760437,0,image
7.487266540527344,1.6672595739364624,0,image
7.3503642082214355,2.2113876342773438,0,image
6.946146011352539,3.7124860286712646,0,image
6.928765773773193,3.7598416805267334,0,image
6.361024379730225,4.571320056915283,0,image
6.1655683517456055,4.5270280838012695,0,image
6.223298072814941,4.5858635902404785,0,image
5.818141460418701,5.022709369659424,0,image
5.6829938888549805,4.812821388244629,0,image
5.6315598487854,4.782810211181641,1,image
5.591752529144287,4.919595718383789,2,image
4.90777587890625,4.624426364898682,3,image
4.770296573638916,4.400480270385742,4,image
4.324837684631348,4.158675670623779,6,image
3.9674882888793945,4.151524066925049,6,image
3.7518703937530518,4.285260200500488,6,image
3.0912246704101562,4.143479824066162,7,image
3.563774585723877,4.108707904815674,8,image
3.072298288345337,3.8457493782043457,9,image
2.5538339614868164,3.4293699264526367,10,image
2.065539598464966,3.2310943603515625,11,image
2.197036027908325,3.182058095932007,12,image
2.5787153244018555,3.169923782348633,13,image
2.209610939025879,2.6428604125976562,14,image
2.1024322509765625,2.4352879524230957,15,image
